HHV8GK18_gp80,MAP3K7
HHV8GK18_gp80,MAP3K7
vIRF-3,PFDN5
vIRF-3,PFDN5
PFDN5,vIRF-3
K8,HDAC1
K8,HDAC2
HDAC1,K8
HDAC2,K8
K8,HDAC2
HHV8GK18_gp81,APEX1
HHV8GK18_gp81,ASPSCR1
HHV8GK18_gp81,CDK2AP1
HHV8GK18_gp81,ACAP2
HHV8GK18_gp81,CIAO1
HHV8GK18_gp81,CREM
HHV8GK18_gp81,ERI1
HHV8GK18_gp81,FHL1
HHV8GK18_gp81,GSPT1
HHV8GK18_gp81,GTF3C2
HHV8GK18_gp81,HIST2H3C
HHV8GK18_gp81,HIST1H4A
HHV8GK18_gp81,HCFC2
HHV8GK18_gp81,HMGA1
HHV8GK18_gp81,HNRNPK
HHV8GK18_gp81,HNRNPUL1
HHV8GK18_gp81,ID1
HHV8GK18_gp81,IL17B
HHV8GK18_gp81,IRF6
HHV8GK18_gp81,KAT5
HHV8GK18_gp81,ZBTB38
HHV8GK18_gp81,NRF1
HHV8GK18_gp81,NUDT21
HHV8GK18_gp81,NXF3
HHV8GK18_gp81,OLIG3
HHV8GK18_gp81,PCBP2
HHV8GK18_gp81,POLB
HHV8GK18_gp81,PPP2R5E
HHV8GK18_gp81,PPP5C
HHV8GK18_gp81,PYGO2
HHV8GK18_gp81,RAD51C
HHV8GK18_gp81,RAD51D
HHV8GK18_gp81,RBPJ
HHV8GK18_gp81,REEP2
HHV8GK18_gp81,REEP5
HHV8GK18_gp81,RGS14
HHV8GK18_gp81,RLIM
HHV8GK18_gp81,RPA1
HHV8GK18_gp81,RPA2
HHV8GK18_gp81,SERBP1
HHV8GK18_gp81,SRSF11
HHV8GK18_gp81,SMARCC2
HHV8GK18_gp81,SND1
HHV8GK18_gp81,SNRNP70
HHV8GK18_gp81,SUMO1
HHV8GK18_gp81,TCEAL6
HHV8GK18_gp81,TERF1
HHV8GK18_gp81,TFAP2C
HHV8GK18_gp81,NCOA2
HHV8GK18_gp81,WWP1
HHV8GK18_gp81,XPA
HHV8GK18_gp81,ZRANB2
HHV8GK18_gp81,DPPA2
HHV8GK18_gp81,PPIE
HHV8GK18_gp81,C5orf17
HHV8GK18_gp81,CCDC25
HHV8GK18_gp81,RBM19
HHV8GK18_gp81,RELL2
HHV8GK18_gp81,SLC4A1AP
HHV8GK18_gp81,ZMAT2
HMGA1,HHV8GK18_gp81
HMGB1,HHV8GK18_gp81
TERF1,HHV8GK18_gp81
PPP5C,HHV8GK18_gp81
HHV8GK18_gp81,PYGO2
HHV8GK18_gp81,KAT5
KAT5,HHV8GK18_gp81
HHV8GK18_gp81,PPP2R4
HHV8GK18_gp81,PPP2R1A
XPA,HHV8GK18_gp81
RPA1,HHV8GK18_gp81
HHV8GK18_gp81,RPA2
HHV8GK18_gp81,RPA1
HHV8GK18_gp81,TERF1
ORF50,PARP1
PRMT1,HHV8GK18_gp81
PRMT2,HHV8GK18_gp81
PRMT3,HHV8GK18_gp81
CARM1,HHV8GK18_gp81
PRMT5,HHV8GK18_gp81
PRMT6,HHV8GK18_gp81
PRMT7,HHV8GK18_gp81
PRMT8,HHV8GK18_gp81
PRMT1,HHV8GK18_gp81
TCEB1,HHV8GK18_gp81
HHV8GK18_gp81,TCEB1
HHV8GK18_gp81,TCEB2
HHV8GK18_gp81,CUL5
HHV8GK18_gp81,RBX1
HHV8GK18_gp81,UBC
HHV8GK18_gp81,TP53
HHV8GK18_gp81,VHL
HHV8GK18_gp81,USP7
USP7,HHV8GK18_gp81
HHV8GK18_gp80,TRAF2
HHV8GK18_gp80,IKBKG
HHV8GK18_gp81,FBXW7
ORF57,NCBP1
ORF57,ALYREF
ORF57,DDX39B
ORF57,THOC5
ORF57,HPR
ORF57,EIF4A3
ORF57,SRSF3
ALYREF,ORF57
NCBP1,ORF57
DDX39B,ORF57
HPR,ORF57
TRAF2,HHV8GK18_gp80
IKBKG,HHV8GK18_gp80
HHV8GK18_gp80,TRAF2
HHV8GK18_gp80,IKBKG
HHV8GK18_gp80,RIPK1
HHV8GK18_gp80,CHUK
HHV8GK18_gp80,IKBKB
HHV8GK18_gp80,NFKBIA
HHV8GK18_gp80,IKBKG
HHV8GK18_gp80,CHUK
HHV8GK18_gp80,IKBKB
ORF57,ORF57
ORF57,ALYREF
ORF57,ORF59
ORF50,TLE2
ORF50,TLE2
ORF50,RBPJ
TLE2,ORF50
CREBBP,K8
K3,PGAM5
K3,LEMD2
K3,ATP6AP2
K3,TUBA1A
K3,TUBA1C
K3,TUBA3C
K3,TUBA3E
K3,NCL
K3,CALML5
K3,S100A7
K3,VMA21
K3,SLC25A3
K3,ATP6AP1
K3,HNRNPU
K5,HSPA1L
vIRF-1,CREBBP
vIRF-1,EP300
vIRF-1,IRF3
vIRF-1,IRF7
IRF3,vIRF-1
CREBBP,vIRF-1
EP300,vIRF-1
IRF3,vIRF-3
IRF3,vIRF-3
CREBBP,vIRF-3
EP300,vIRF-3
SUMO1,ORF50
SUMO2,ORF50
SUMO3,ORF50
ORF50,SUMO3
ORF50,UBE2D1
ORF50,SUMO2
ORF50,UBE2I
vIRF-1,IRF1
vIRF-1,IRF1
vIRF-1,vIRF-2
vIRF-1,EP300
IKBKG,HHV8GK18_gp80
HHV8GK18_gp80,IKBKG
K5,K5
K5,UBE2D1
HHV8GK18_gp81,SUMO2
SUMO2,HHV8GK18_gp81
HHV8GK18_gp81,TRIM28
HHV8GK18_gp81,SIN3A
HHV8GK18_gp81,CREBBP
HHV8GK18_gp81,EP300
HHV8GK18_gp81,PRKDC
HHV8GK18_gp81,SIN3A
HHV8GK18_gp81,SUMO2
ORF64,CUL1
ORF64,CUL4A
CUL1,ORF64
CUL4A,ORF64
USP7,vIRF-1
vIRF-1,USP7
USP7,vIRF-1
USP7,vIRF-1
vIRF-1,USP7
vIRF-1,HERC5
vIRF-1,EP300
vIRF-1,CREBBP
HERC5,vIRF-1
vIRF-1,CREBBP
IKBKG,HHV8GK18_gp80
HHV8GK18_gp80,IKBKG
FADD,HHV8GK18_gp80
IKBKG,HHV8GK18_gp80
TSG101,ORF8
MDM2,ORF50
MDM2,ORF50
MDM2,ORF50
ITCH,HHV8GK18_gp80
ORF50,ITCH
ORF50,HHV8GK18_gp80
HHV8GK18_gp80,ITCH
ORF24,POLR2A
ORF24,POLR2C
ORF24,POLR2J
ORF24,POLR2K
ORF24,POLR2M
ORF24,POLR2H
ORF24,POLR2L
ORF24,POLR2B
ORF24,POLR2E
ORF24,POLR2D
ORF24,POLR2G
ORF24,POLR2A
ORF24,POLR2I
K1,CALR
K1,RCN1
K1,PHB2
K1,DNAJB11
K1,HLA-A
K1,SDF2
K1,SDF2L1
K1,ATAD3A
K1,RCN2
vIRF-4,FKBP9
vIRF-4,CDC27
vIRF-4,ERCC6L
vIRF-4,RALGAPA1
vIRF-4,HOMEZ
vIRF-4,TAOK3
vIRF-4,NAGK
vIRF-4,ANAPC10
vIRF-4,WASF3
vIRF-4,ZNF316
vIRF-4,ANKZF1
vIRF-4,DHX29
vIRF-4,RBM5
vIRF-4,EPPK1
vIRF-4,DEFB130
vIRF-4,TAOK1
vIRF-4,NSA2
vIRF-4,MRPL34
vIRF-4,RECQL
vIRF-4,TJP2
vIRF-4,MRPS18A
vIRF-4,PRSS2
vIRF-4,WASF1
vIRF-4,SF3A3
vIRF-4,MRPL32
vIRF-4,CHD3
vIRF-4,CDC16
vIRF-4,ANAPC5
vIRF-4,AKAP12
vIRF-4,ANAPC16
vIRF-4,SNRNP40
vIRF-4,BLM
vIRF-3,PANK4
vIRF-3,CTR9
HHV8GK18_gp79,CHCHD2
HHV8GK18_gp79,FBL
HHV8GK18_gp79,DNAJC7
HHV8GK18_gp79,BAG2
HHV8GK18_gp79,HSPA7
HHV8GK18_gp79,HSPA9
HHV8GK18_gp83,NCR3LG1
HHV8GK18_gp83,PTK7
HHV8GK18_gp83,TGFBR1
HHV8GK18_gp83,FAHD1
HHV8GK18_gp83,CHPT1
HHV8GK18_gp83,MAP2K7
HHV8GK18_gp83,TIMM44
HHV8GK18_gp83,CTNNA1
HHV8GK18_gp83,ITM2B
HHV8GK18_gp83,ATP6V1H
HHV8GK18_gp83,DSC3
HHV8GK18_gp83,SRR
HHV8GK18_gp83,MAP2K2
K2,CANX
K2,IL6ST
K2,GANAB
K2,PRKCSH
K2,HADHB
K3,POM121
K4,SART3
K4,PRPF3
K4,PRPF4
K4,LSM3
K4,TRIM41
K4.1,TEX10
K4.1,FBXO11
K4.1,PELP1
K4.1,NOL9
K4.1,WDR18
K4.1,CNPY2
K4.1,SENP3
K4.2,GLI4
K4.2,MARCH8
K5,RABEPK
K5,ATP6AP2
K6,ZER1
K8.1,FIBP
K8.1,COX8A
K8.1,TMEM11
K8.1,NDUFV2
K8.1,PRAMEF20
K8.1,TMEM55A
K8.1,MGST2
K8.1,FAM213A
K8.1,VANGL1
K8.1,COX7C
K8.1,DPY19L3
K8.1,MTX2
K8.1,EXOC1
K8.1,EXOC2
K8.1,COX7A2L
K8.1,VANGL2
K8.1,MBOAT7
K8.1,SAMM50
K8.1,SYVN1
K8.1,COX6C
K8.1,NDUFB8
K8.1,NDUFV1
K8.1,TRPM7
K8.1,RALA
K8.1,NDUFS5
K8.1,MTCH2
K8.1,NDUFA3
K8.1,CHCHD6
K8.1,C2CD5
K8.1,NDUFB9
K8.1,SOAT1
K8.1,SLC39A10
K8.1,ATP11C
K8.1,OSBPL8
K8.1,SGPL1
K8.1,TMEM55B
K8.1,GTF3C4
K8.1,FAM8A1
K8.1,GTF3C2
K8.1,COX4I1
K8.1,ATE1
K8.1,SLC38A2
K8.1,GTF3C1
K8.1,COA3
K8.1,COX7A2
K8.1,ASPM
K8.1,COX1
K8.1,ATP6V0A1
K8.1,NDUFB10
K8.1,VPS52
K8.1,GLG1
K8.1,UQCRC1
K8.1,PRMT1
K8.1,UBR2
K8.1,HIGD2A
K8.1,ATP6V0D1
K8.1,COX5B
K8.1,UQCRQ
K8.1,GTF3C5
K8.1,EXOC5
K8.1,SYNGR1
K8.1,LAMTOR1
K8.1,GTF2I
K8.1,HADHB
K8.1,POLE
K8.1,FUT8
K8.1,EXOC7
K8.1,THADA
K8.1,LTN1
K8.1,AGAP3
K8.1,ERLEC1
K8,ZNF346
K8,RBM4B
K8,RBM27
K8,ZCCHC10
K8,C1orf122
K8,ZC2HC1A
K8,RGL2
K8,ZCCHC9
K8,SLBP
K8,CCDC59
K8,DDX28
K8,KNOP1
K8,LIN28B
K8,WIBG
K8,HOXA5
K8,ZC3H8
K8,YEATS2
K8,GLB1
ORF50,CTSA
ORF50,GLB1
ORF50,SPATS2L
ORF50,MCAT
ORF50,GTPBP10
ORF50,EPB41L5
ORF50,ZCCHC17
ORF50,RSBN1
ORF50,ARL6IP4
ORF50,EIF2A
ORF50,TRIM26
ORF50,SMARCA1
vIRF-1,ENKD1
vIRF-1,EP300
vIRF-1,PAWR
vIRF-1,CREBBP
vIRF-1,RBL1
vIRF-1,SDC2
vIRF-1,RB1
vIRF-1,RPL3L
vIRF-1,GPC4
vIRF-1,TFCP2
vIRF-1,UBP1
ORF10,BOLA1
ORF10,NUP214
ORF10,NUP98
ORF10,AKT1S1
ORF10,NUPL2
ORF10,FUCA1
ORF10,APEH
ORF10,USP24
ORF10,DIABLO
ORF10,NUP62
ORF10,RAE1
ORF10,RBM6
ORF10,NUP88
ORF10,CS
ORF10,YTHDF1
ORF10,YTHDF3
ORF10,RNMT
ORF10,AGO2
ORF10,MYCBP2
ORF10,SEH1L
ORF11,SHOC2
ORF11,MRS2
ORF11,KPNA4
ORF11,KPNA3
ORF16,ANO10
ORF16,GOLPH3L
ORF16,GOLPH3
ORF16,KLHL9
ORF16,CUL3
ORF16,ZNF622
ORF16,MPP7
ORF16,KLHL22
ORF17,SCOC
ORF17,KPNA6
ORF17,KPNA5
ORF17,KPNA1
ORF17,WWOX
ORF17.5,SERPINE2
ORF17.5,WWP2
ORF17.5,GMDS
ORF17.5,PRMT6
ORF17.5,WWOX
ORF17.5,KPNA6
ORF17.5,KPNA1
ORF17.5,SCOC
ORF17.5,KPNA5
ORF17.5,WWP1
ORF17.5,OS9
ORF17.5,IDE
ORF2,PPP2R2D
ORF2,SDCCAG3
ORF2,CXorf56
ORF2,PRMT3
ORF2,PAICS
ORF2,PPP2R2A
ORF2,KHDRBS1
ORF2,PRDX4
ORF20,CCDC86
ORF21,NHSL1
ORF21,RMND5A
ORF21,KLHL4
ORF21,YPEL5
ORF21,ARMC8
ORF21,RANBP10
ORF21,RANBP9
ORF21,GID4
ORF21,WDR26
ORF21,MAEA
ORF21,KCTD17
ORF21,CPSF2
ORF21,HTRA2
ORF21,NEK1
ORF21,SNX18
ORF21,SDCCAG8
ORF21,SNX9
ORF21,DNAJC13
ORF21,MKLN1
ORF21,BCLAF1
ORF21,FIP1L1
ORF21,NUDT21
ORF21,GID8
ORF21,PAIP1
ORF21,CDC23
ORF21,LUC7L3
ORF21,USP9Y
ORF21,CPSF6
ORF21,PPP2R3A
ORF21,THRAP3
ORF21,USP9X
ORF21,WDR33
ORF21,KCTD2
ORF21,XPNPEP3
ORF21,KCTD5
ORF21,PLOD1
ORF21,CPSF3
ORF23,PPP1CA
ORF23,PPP1CB
ORF23,PPP1R7
ORF23,PPP1CC
ORF24,RPAP2
ORF24,RECQL5
ORF24,GPN3
ORF24,RPAP3
ORF24,URI1
ORF25,RNF31
ORF26,IDH3G
ORF26,COX15
ORF26,ATP1B1
ORF27,FKBP10
ORF27,NOMO1
ORF27,P3H4
ORF27,GNPAT
ORF27,LMAN1
ORF28,C4orf32
ORF28,HCCS
ORF28,FTSJ1
ORF28,CDK5RAP3
ORF28,GOLT1B
ORF28,PEX19
ORF30,PTTG1IP
ORF30,KIDINS220
ORF30,SNAP29
ORF30,FECH
ORF31,TPP1
ORF34,SDHB
ORF35,MLLT3
ORF35,PPP1R10
ORF35,CPVL
ORF35,CASC5
ORF35,OSGEP
ORF38,BZW1
ORF38,PPT1
ORF38,DCAF10
ORF38,PPP2R5A
ORF38,DCUN1D5
ORF38,COG8
ORF39,GRB2
ORF39,CRK
ORF4,UBE3C
ORF4,KDSR
ORF4,TBRG4
ORF4,C4A
ORF4,SNX4
ORF4,XPO4
ORF4,COMMD9
ORF4,NOP9
ORF4,CERS2
ORF4,DNM1L
ORF4,BZW2
ORF4,IPO11
ORF4,TNPO2
ORF4,SAAL1
ORF4,TBCD
ORF4,XPO6
ORF4,CAND1
ORF4,ATXN10
ORF4,TNPO3
ORF4,HEATR3
ORF4,XPO7
ORF4,ATP6V1A
ORF4,FRMD1
ORF4,KIAA1524
ORF4,CSE1L
ORF42,NME2
ORF43,ANXA7
ORF43,DAAM2
ORF45,RPS6KA1
ORF45,RPS6KA3
ORF45,MORF4L2
ORF45,ARMC5
ORF45,RPS6KA2
ORF45,EEFSEC
ORF45,FOXK1
ORF45,USP7
ORF45,DNMT1
ORF45,RAB11FIP5
ORF45,FOXK2
ORF45,MAPK3
ORF45,LMO7
ORF45,SIAH2
ORF45,MAPK1
ORF45,SIAH1
ORF45,ACAD11
ORF45,AMPD2
ORF46,OSBPL6
ORF46,OSBPL3
ORF46,OSBPL7
ORF47,APP
ORF47,FAM3A
ORF47,UGGT2
ORF47,FAT1
ORF47,GLA
ORF47,TMEM106C
ORF47,HECTD3
ORF47,ZZEF1
ORF47,P4HB
ORF47,TM9SF2
ORF47,CHPF
ORF47,SEP15
ORF47,LRIG2
ORF47,ERP44
ORF47,PDIA4
ORF47,PDIA3
ORF47,TXNDC11
ORF47,NOTCH2
ORF48,PPP6R2
ORF48,ANKRD44
ORF48,ANKRD28
ORF48,ANKRD52
ORF48,PPP6R1
ORF49,CNOT7
ORF49,CNOT3
ORF49,CNOT2
ORF49,CNOT1
ORF49,CNOT6
ORF49,TNKS1BP1
ORF50,NCOA2
ORF50,SDK1
ORF52,KIAA0020
ORF52,LACTB
ORF52,EIF6
ORF52,NVL
ORF55,GOSR1
ORF56,TOMM40
ORF56,PRKACA
ORF57,BRD4
ORF57,BRD2
ORF57,IFT81
ORF57,WBSCR22
ORF57,UBE2O
ORF57,GTPBP1
ORF58,PTPN9
ORF58,RAB3GAP1
ORF58,SEC23IP
ORF58,RNF181
ORF58,VKORC1L1
ORF59,TBP
ORF59,SURF6
ORF59,SRRM1
ORF59,PHF8
ORF6,CAMSAP2
ORF60,RNF41
ORF60,PGLYRP2
ORF62,MSH2
ORF62,PAPD5
ORF63,FRMPD3
ORF67,PDE3B
ORF67,DYNC1LI2
HHV8GK18_gp78,DUT
HHV8GK18_gp78,FN3KRP
HHV8GK18_gp78,GPX4
HHV8GK18_gp78,MTPN
HHV8GK18_gp78,MAT2B
HHV8GK18_gp78,CTBP1
HHV8GK18_gp78,CTBP2
HHV8GK18_gp78,METTL9
HHV8GK18_gp78,RCC2
HHV8GK18_gp78,ADSL
HHV8GK18_gp78,CARM1
HHV8GK18_gp78,CMC4
HHV8GK18_gp78,PTPN11
HHV8GK18_gp78,ISCA2
HHV8GK18_gp78,FAM188A
HHV8GK18_gp78,PEPD
ORF70,TOMM70A
ORF70,MRPS36
ORF70,PDHX
ORF70,DLAT
ORF70,DLST
ORF70,PDHA1
ORF70,OGDH
ORF70,TYMS
ORF70,NADK2
ORF70,SUGT1
HHV8GK18_gp80,IKBKB
HHV8GK18_gp80,CHUK
HHV8GK18_gp80,IKBKG
HHV8GK18_gp80,CDC37
HHV8GK18_gp82,CDK6
HHV8GK18_gp82,CDK2
HHV8GK18_gp82,CDK5
HHV8GK18_gp82,CDKN2A
HHV8GK18_gp82,CDKN1B
HHV8GK18_gp82,CDKN2C
HHV8GK18_gp82,CCT8
HHV8GK18_gp82,RAB7A
HHV8GK18_gp82,VAT1
HHV8GK18_gp82,CDK3
HHV8GK18_gp81,LIG3
HHV8GK18_gp81,TBC1D10B
HHV8GK18_gp81,DAXX
HHV8GK18_gp81,VRK3
HHV8GK18_gp81,HIRA
HHV8GK18_gp81,PIP4K2B
HHV8GK18_gp81,HIST3H2A
HHV8GK18_gp81,HIST1H2AC
HHV8GK18_gp81,TDP1
HHV8GK18_gp81,UBN2
HHV8GK18_gp81,XRCC1
HHV8GK18_gp81,XPC
HHV8GK18_gp81,C10orf2
HHV8GK18_gp81,DPYSL3
HHV8GK18_gp81,ATF2
HHV8GK18_gp81,MECP2
HHV8GK18_gp81,EPB41L3
HHV8GK18_gp81,RPA3
HHV8GK18_gp81,H2AFV
HHV8GK18_gp81,EPB41
HHV8GK18_gp81,H2AFZ
HHV8GK18_gp81,PARP2
HHV8GK18_gp81,RPA2
HHV8GK18_gp81,NEURL4
HHV8GK18_gp81,ECI2
HHV8GK18_gp81,PIP4K2A
HHV8GK18_gp81,HLTF
HHV8GK18_gp81,PIP4K2C
HHV8GK18_gp81,SCAI
HHV8GK18_gp81,RPA1
HHV8GK18_gp81,HERC2
HHV8GK18_gp81,KDM3A
HHV8GK18_gp81,HIST2H2AB
HHV8GK18_gp81,UBN1
HHV8GK18_gp83,SEC62
HHV8GK18_gp83,SACM1L
HHV8GK18_gp83,CCDC126
HHV8GK18_gp83,MGAT5
HHV8GK18_gp83,GPX8
HHV8GK18_gp83,GALNT2
HHV8GK18_gp83,EMC10
HHV8GK18_gp83,CCDC127
ORF8,B3GAT3
ORF50,HLA-DRA
HLA-DRA,ORF50
ORF50,HLA-DRA
ORF50,HLA-DRA
IKBKG,HHV8GK18_gp80
ORF34,HIF1A
HIF1A,ORF34
UBC,ORF34
ORF34,UBC
vIRF-3,HIF1A
vIRF-3,HIF1A
HIF1A,vIRF-3
HHV8GK18_gp81,HIF1A
HHV8GK18_gp81,HIF1A
HIF1A,ORF50
