HCVgp1,NPM1
NPM1,HCVgp1
HCVgp1,NPM1
HCVgp1,YY1
HCVgp1,NPM1
HCVgp1,YY1
YY1,HCVgp1
HCVgp1,EP300
EP300,HCVgp1
HCVgp1,UBE3A
HCVgp1,PSME3
HCVgp1,UBE3A
HCVgp1,PSME3
UBE3A,HCVgp1
HCVgp1,UBE3A
UBE3A,HCVgp1
PSME3,HCVgp1
UBQLN1,HCVgp1
UBQLN1,HCVgp1
UBQLN1,HCVgp1
PSMA3,HCVgp2
HCVgp1,AMPH
HCVgp1,AMPH
HCVgp1,SRC
CHMP4B,HCVgp1
PSMB8,HCVgp1
HCVgp1,PSMB8
PSMA4,HCVgp1
TNFRSF1A,HCVgp1
HCVgp1,TRAF2
TRAF2,HCVgp1
FBXL2,HCVgp1
FBXL2,HCVgp1
OAS1,HCVgp1
ALDH9A1,HCVgp1
HCVgp1,JUN
HCVgp1,JUN
HCVgp1,BIN1
HCVgp1,BIN1
HCVgp1,Tp53
HCVgp1,Tbp
HCVgp1,TBP
TBP,HCVgp1
TBP,HCVgp1
HCVgp1,TBP
HCVgp1,TP53
HCVgp1,TP53
FKBP8,HCVgp1
HCVgp1,FKBP8
HCVgp1,SORBS2
HCVgp1,CALCOCO2
HCVgp1,BIN1
HCVgp1,MOB1A
HCVgp1,EFEMP1
HCVgp1,PSMB9
HCVgp1,RASAL2
HCVgp1,ACTN1
HCVgp1,EFEMP1
HCVgp1,FBLN2
HCVgp1,FBLN5
HCVgp1,FTH1
HCVgp1,HIVEP2
HCVgp1,HOXD8
HCVgp1,JUN
HCVgp1,LTBP4
HCVgp1,MAGED1
HCVgp1,MOB1A
HCVgp1,NAP1L1
HCVgp1,NR4A1
HCVgp1,PSMB9
HCVgp1,PSME3
HCVgp1,RNF31
HCVgp1,SETD2
HCVgp1,SLIT2
HCVgp1,STAT3
HCVgp1,TRIM27
HCVgp1,TXNDC11
HCVgp1,UBQLN1
HCVgp1,VIM
HCVgp1,VWF
HCVgp1,DDX3X
HCVgp1,NAP1L4
HCVgp1,HNRNPA2B1
HCVgp1,NAP1L1
HCVgp1,HNRNPH1
HCVgp1,HNRNPH2
HCVgp1,HIST1H2AB
HCVgp1,HIST1H2AC
HCVgp1,HIST1H2AJ
HCVgp1,HIST2H2AC
HCVgp1,HIST1H2AG
HCVgp1,HIST2H2AA3
HCVgp1,HIST1H2AD
HCVgp1,HIST1H2AH
HCVgp1,H2AFJ
HCVgp1,HIST3H2A
HCVgp1,HIST1H4A
HCVgp1,RPS18
HCVgp1,HNRNPH3
HCVgp1,HNRNPA1
HCVgp1,HNRNPA1L2
HCVgp1,USP19
HCVgp1,HSPA5
HCVgp1,TUBB
HCVgp1,TUBB4B
HCVgp1,SMYD3
HCVgp1,ELAVL1
HCVgp1,ACTBL2
HCVgp1,BIN1
HCVgp1,VAPA
HCVgp1,HSPD1
HCVgp1,IRS4
HCVgp1,PPIA
HCVgp1,PRDX1
HCVgp1,STMN1
HCVgp1,MOB1B
HCVgp1,MOB1A
HCVgp1,HSPE1
HCVgp1,VAPB
HCVgp1,SLC25A3
HCVgp1,TPI1
HCVgp1,ENO1
HCVgp1,BASP1
HCVgp1,SLC25A5
HCVgp1,SLC25A6
HCVgp1,SSB
HCVgp1,MIF
HCVgp1,TXN
HCVgp1,NPM1
HCVgp1,SUMO2
HCVgp1,PLP2
HCVgp1,MARCKS
HCVgp1,FKBP8
HNRNPA1,HCVgp1
HCVgp1,SMAD3
HCVgp1,SMAD7
HCVgp1,SMURF1
HCVgp1,SMURF2
SMAD3,HCVgp1
SMAD2,HCVgp1
SMURF1,HCVgp1
SMURF2,HCVgp1
HCVgp1,DDX3X
HCVgp1,DDX3X
HCVgp1,FKBP8
HCVgp1,MAVS
HCVgp1,GPX8
HCVgp1,DDB1
DDB1,HCVgp1
HCVgp1,DDB1
nef,HCVgp1
nef,HCVgp1
HCVgp1,nef
HCVgp1,TRAF2
HCVgp1,TRAF5
PARK2,HCVgp1
PARK2,HCVgp1
HCVgp1,PARK2
HCVgp1,EP300
EP300,HCVgp1
CREBBP,HCVgp1
NFATC2,HCVgp1
HCVgp1,NFATC2
FBXW7,HCVgp1
RNF31,HCVgp1
RBCK1,HCVgp1
SHARPIN,HCVgp1
CD2AP,HCVgp1
CD2AP,HCVgp1
HCVgp1,CD2AP
GRB2,HCVgp1
PLA2G4C,HCVgp1
HCVgp1,IKBKB
HCVgp1,IFI27
IFI27,HCVgp1
HCVgp1,SKP2
HCVgp1,CYP4F12
HCVgp1,CIB1
HCVgp1,CYP2C8
HCVgp1,ANPEP
HCVgp1,APOC3
HCVgp1,ITIH3
HCVgp1,MTHFD1L
HCVgp1,SDHB
HCVgp1,AOX1
HCVgp1,CYP4F12
HCVgp1,MRPS22
HIST1H2BB,HCVgp1
